"","X","RP1.273G13.1","AC016561.1","RP11.554L12.2","AC006499.7","OR2V2","OR7A17","POTED","FAM8A6P","RP11.413E6.2","AC140061.6","CRYGC","RP11.336F14.1","RP11.496I2.4","OR9G1","RP11.272K23.4","AC074008.1","RP11.393M18.1","AC008155.1","RP11.234P3.2","ABCD1P3","RP11.481H12.1","OR6C69P","SPINK14","CTD.2547E10.3","OR4A44P","RP11.324D17.1","CETN4P","TRIM64C","OR4A4P","RP11.588L15.1","RP11.533F5.2","RP11.438N5.2","AC011998.4","TRBV22OR9.2","RP11.347C12.8","RP11.748L13.2","AC018696.3","HMGN1P12","RP5.1121H13.1","RP11.158D2.1","RP11.814E24.1","HIGD1AP4","CTD.3216D2.4","MT1DP","AC096582.9","AC008171.1","RP3.419C19.2","TBC1D3B","LL22NC03.22A12.9","RP11.117L6.1","RP11.201O14.2","QRSL1P2","TMEM244","RPS17P1","OR8K3","RPS6P7","RPS8P6","SEPT7P7","TRAJ38","RP11.42D20.1","RP11.410C4.2","RP11.21C4.4","RP11.180I4.1","FAM90A19P","KLRC4","RP11.191A15.4","OR1L3","AC074290.1","RP11.244K5.7","RP11.16F15.4","RP5.837I24.5","AC104651.2","RP3.468K18.5","RPS7P13","RP11.428G5.1","RP11.731D1.3","CEACAMP11","CTB.179I1.2","AC093084.1","AC139712.1","RP11.665E10.3","NEU2","RP11.740N7.4","PNMA6B","HMGN1P28","HMGN2P22","RP11.129O7.2","AC007395.4","RP11.321E2.6","RP11.6B19.3","PRAMEF14","PPP1R26P3","RP11.61F5.1","RP11.809N8.6","TULP3P1","PHKBP1","RP11.777B9.5","RP11.740D6.3","HMGN2P10","RP11.56P9.4"
"253","HPSI0914i-iezw_2",0,0.05,0,0,0,0.21,0,0,0,3.09,0,0,0,0,0,0,0,0.21,0,0,0,0,0.26,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0.14,0,0,0,0,0,0.99,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.44,0,0,0,0.31,0,0,0,0.02,0,0,0,0,0,3111.88,0,0,0
"254","HPSI0514i-sohd_3",0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0.31,0,0,0,0.03,0,0,0.21,0,0,3507.31,0,0,0
"255","HPSI0914i-ouvb_2",0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0.24,0,0,0,0,0,0,0.28,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,1925.68,0,0,0
"256","HPSI0114i-zoxy_3",0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.81,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.54,0,0,0
"257","HPSI0214i-kehc_2",0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.77,0,0,0,0,0.03,0,0,0,0,0,2222.72,0,0,0
"258","HPSI0215i-zett_5",0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.08,0.26,0,0,0.92,0.11,0.28,0,0,0,0,0,0.7,0,0,0,0,0,0,0,1.34,0,0.1,0,0,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.08,0,0,1.06,0,0,0,0,1.37,0.03,0.38,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"259","HPSI1213i-hehd_1",0,0,0,0,0,0.18,0,0,0,0,0.07,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0.33,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1.09,0,0,0,0,0,0,0,0,0,0,0,0,3422.54,0,0,0
"260","HPSI0115i-qecv_1",0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.18,0,0.06,0,0,0,0,0.02,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,2342.39,0,0,0
"261","HPSI0214i-feec_2",0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0.35,0,0,0.89,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0.71,0,0,0,0.41,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2.78,0,0,0,0.07,0,0,0,1.91,0.16,0,0,0,0,0,0.12,0,0,0,0.71,0,0,0,0,0,0,0,0,0,5697.33,0,0,0
"262","HPSI1013i-yemz_3",0.07,0,0,0,0,0.04,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.04,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1250.43,0,0,0
"263","HPSI0115i-qecv_2",0.09,0,0,0,0,0.36,0,0,0,8.72,0,0,0,0,0,0.03,0.32,0,0,0.03,0,0,0,0.12,0,0,1.75,0,0,0.15,0,0,0,0,0,0,0,0.66,0,0.15,0,0,0,0,0.26,0,0,0.18,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0.54,0,0.11,0,0.53,0,0,0,0.1,0,0,0.12,0,0,3538.7,0,0,0
"264","HPSI0514i-wiii_3",0,0,0,0,0,0.08,0,0,0,0,0.14,0,0,0,0,0.05,0,0.24,0,0,0.11,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.47,0,0,0,0,0,0,0.03,0,0,0,0,0,3256.22,0,0,0
"265","HPSI0914i-jejf_2",0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.85,0,0,0.59,0,0,0,0,0,0,0,0.68,0,0,0.23,0,0,0.71,0,0,0,0.22,0,0,3.98,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,1.54,0,0.47,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1927.21,0,0,0
"266","HPSI1013i-zagm_1",0,0,0,0,0,0.3,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0.07,0.6,0,0.08,0,0,3.02,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.21,0.76,0.17,0,0,0,0,0,0.1,0,0,0.21,0,0,2747.07,0,0,0
"267","HPSI0215i-hipn_2",0,0,0,0,0,0.19,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.82,0,0.41,0,0,0,0,0,0.78,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.29,0.88,0,0,0,0,0,0,0.03,0,0,0.87,0,0,937.32,0,0,0
"268","HPSI0414i-xojn_3",0.06,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.88,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.07,0,0,0.21,0,0,1,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.02,0.67,0.25,0,0,0,0,0,0,0.01,0,0,0,0,0,2949.39,0,0,0
"269","HPSI0115i-qoog_4",0,0,0,0,0,0.22,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0.33,0,0,0,0,0,0.21,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.09,0,0,0,0,0.17,0,0,0,0,0.03,0.37,0.69,0,0,0,0,0,0,0,0,0,0.25,0,0,2454.33,0,0,0
"270","HPSI0114i-lexy_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.28,0,0,1.44,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,2.89,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,1803.23,0,0,0
"271","HPSI0114i-rozh_5",0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.1,0.35,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0,0,0.22,0,0,0,0,0,0.09,0,0,0,0,0,0.13,0.84,0.2,0,0,0,0,0,0.03,0,0,0,0,0,1331,0,0,0
"272","HPSI0115i-rakq_3",0.06,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.08,0,0,0,0.99,0.21,0,0,0,0,0.02,0.11,0.45,0,0,0.33,0,0,0,0.03,0,0,0,0,0,1703.87,0,0,0
"273","HPSI1014i-tuju_4",0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.1,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.51,0.91,0,0,0,0,0,0,0.03,0,0,0,0,0,1473.62,0,0,0
"274","HPSI0514i-kuco_1",0,0,0,0,0,0.2,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.08,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.12,0.42,0,0,0,0,0,0,0.06,0,0,0,0,0,1281.22,0,0,0
"275","HPSI0715i-meue_4",0,0,0,0,0,0.12,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0.82,0,0,0,0.09,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0.07,0,0,0,0.34,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2716.51,0,0,0
"276","HPSI0514i-fiaj_1",0.06,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.95,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,2411.52,0.12,0,0
"277","HPSI1014i-kefb_1",0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0.65,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.05,0.55,0,0.21,0,0,0,0,0,0,0,0,0.27,0,0,2057.66,0,0,0
"278","HPSI0314i-sojd_2",0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,2902.8,0,0,0
"279","HPSI1113i-podx_2",0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.66,0,0,0
"280","HPSI1113i-qorq_1",0.08,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.09,0.7,0,0,0.32,0,0,0,0,0,0,0,0,0.02,0,0.71,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,2234.18,0,0,0
"281","HPSI1013i-hiaf_1",0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0.11,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0,0.71,0,0,0,0,0,0,0.36,0,0,0,0.24,0,0,0,0.02,0,0,0,0,0,3114.96,0,0,0
"282","HPSI0215i-uiao_2",0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.04,0,0.2,0,0,0,0,0,0,0,0,0.32,0,0,0.26,0,0,0,0,0,0.06,0,0,0,0,0.21,0,0,0,0,1.2,0,0.11,0,0.04,0.95,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.16,0,0,0,0.24,0,0,0,1.62,0,0,0.6,0,0,0,0,0,0,0.05,0,0,0.21,0,0,2621.56,0,0,0
"283","HPSI0114i-joxm_1",0,0,0,0,0,0.3,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0.12,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.29,0,0,0
"284","HPSI0115i-aion_2",0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.07,0,0,1.05,0.08,0,0,0,0,0,0,0.59,0.18,0,0,0,0,0,0,0,0,0.22,0,0,2475.13,0,0,0
"285","HPSI1114i-yair_2",0.06,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.63,0.22,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0.23,0,0,0,0.07,0,0,0,0,0.04,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.02,0.22,0,0,0,0.33,0,0,0,0.08,0,0,0,0,0,1290.34,0,0,0
"286","HPSI1014i-vils_1",0.06,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.59,0,0,0,0,0,0.06,0,0.72,0,0,0,0,0,0,0.15,0.68,0,0.32,0,0,3.33,0,0,0.21,0,0,0,0.04,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,3020.84,0,0,0
"287","HPSI0414i-seru_1",0.14,0,0,0,0,0.18,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0.25,0,2.03,0,0.16,0,0,0.12,0.02,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.8,0.92,0,0,0,0,0,0.07,0,0,0,0.25,0,0,2742.04,0,0,0
"288","HPSI1113i-bima_1",0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.05,0,0,0,0,0,905.58,0,0.24,0
"289","HPSI0714i-iudw_4",0.05,0,0,0,0,0.37,0,0,0,3.22,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.06,0.38,0,0,0.24,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.53,0,0.24,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.4,0,0.46,0,0.29,0,0,0,0,0,0,0,0,0,3400.49,0,0,0
"290","HPSI1013i-wuye_3",0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.46,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.51,0,0.63,0,0,0,0,0.02,0,0,0,0,0,1460.51,0,0,0
"291","HPSI0714i-iudw_1",0.05,0,0,0,0,0.24,0,0,0,3.54,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.55,0,0.89,0.02,0,3.41,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.03,0,0,0,0,0,0.06,0,0,0.85,0,0,0,0,0,0,0,0,0.33,0,0.3,0,0,0,0,0,0,0,0,0,4147.29,0,0,0
"292","HPSI0115i-aion_3",0.06,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0.36,0,0,0.23,0,0,0.27,0,0,0,0,0.48,0,0,1.32,0,0,0,0,0,0,0,0,0,0.01,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.15,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.11,0.29,0,0,0,0,0,0,0,0,0,0.22,0,0,3265.56,0,0,0
"293","HPSI1114i-ziyn_6",0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1214.21,0,0,0
"294","HPSI0914i-zerv_7",0.05,0,0,0,0,0.15,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.06,0,0.62,0,0,0,0,0,0,0.07,0,0,0.24,0.02,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1.44,0,0,0.18,0,0.13,0,0,0,0,0,0,0.2,1.57,0,0.56,0,0,0,0,0,0,0,0.05,0,0,0.21,0,0,1552.42,0,0,0
"295","HPSI1014i-riun_1",0,0,0,0,0,0.22,0,0,0,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0.1,0,0,0,0,0,1.57,0.68,0,0,0.44,0,0,0,0,0,0,0.15,0,0.04,1.07,0,0,0,0,0,0,0,0,0,1.12,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211.13,0,0,0
"296","HPSI0314i-cuhk_1",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.35,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160.12,0,0,0
"297","HPSI1014i-nosn_6",0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.04,0.59,0,0,0,0.1,0,0.5,0.34,0,0.12,0.88,0,0,0.26,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.47,0,0,0,0,0,0,0,0,0,0,0,0,3669.06,0,0,0
"298","HPSI0115i-sehp_2",0.06,0,0,0,0,0.27,0.02,0,0,0,0.06,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,1.35,0,0,0.27,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.02,0.21,0.52,0,0,0.32,0,0,0,0.03,0,0,0.22,0,0,1012.8,0,0,0
"299","HPSI0115i-pitg_2",0.13,0,0,0,0,0.51,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0.22,0,0,0,0.07,0,0,0.48,0,0,3.79,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.02,0.45,0,0,0,0,0,0,0,0.02,0,0,0.66,0,0,966.94,0,0,0
"300","HPSI0514i-letw_5",0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1.16,0,0,0.31,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,2.32,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3137.6,0,0,0
"301","HPSI0514i-qihv_1",0.06,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.04,0,0,0.88,0,0.08,0,0,0,0,0,0.48,0,0,0.22,0,0,0,0,0,0,0,1.5,0,0,0.35,0,0,0,0.06,0,0,0.12,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0.27,0.09,0,0,0.51,0,0,0,0.08,0,0,0.54,0,0,3706.06,0,0,0
"302","HPSI0614i-ciwj_1",0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.59,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0.07,0,0,0.43,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,4550.98,0,0,0
"303","HPSI0514i-letw_1",0,0,0,0.07,0.04,0.33,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0.07,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.23,0,0,0,0,0.02,0.44,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1772.38,0,0.32,0
"304","HPSI0614i-denw_6",0.06,0,0,0,0,0.34,0,0,0,2.61,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.03,0,0,0.68,0,0,0,0,0,0,0.07,0,0,0.43,0,0,3.22,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536.66,0,0,0
"305","HPSI0115i-bimq_4",0,0,0,0,0,0.32,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.32,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0.22,0,0,0.08,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.12,0.9,0,0,0.38,0,0,0,0.06,0,0,0,0,0,1528.21,0,0,0
