,HMGA1,LIN28A,TERF1,ZFP42,ZSCAN10,HMGA2,SALL4,OTX2,ETV4,NR6A1,LIN28B,HES3,ZIC3,NANOG,ZNF93,FOXH1,MYCN,ZNF730,PRDM14,SOX11,label
574,15.4,0.01,7.66,0.0,0.03,0.0,0.12,0.01,1.15,0.82,0.14,0.0,0.73,0.01,0.36,0.03,1.39,0.13,0.04,0.34,0
560,34.58,0.02,12.82,0.44,0.0,0.0,0.23,0.01,0.36,0.34,0.0,0.0,0.03,0.0,0.6,0.13,0.23,0.02,0.0,0.0,0
204,1769.32,888.0,648.6800000000002,72.78,113.75,109.70000000000002,88.91,109.22,83.7,90.76,86.42,83.24,57.62,72.97,67.28,69.01,62.1,32.92,29.43,19.62,1
572,17.8,0.0,8.97,0.0,0.03,0.02,0.59,0.03,0.46,0.91,0.08,0.0,1.54,0.02,0.74,0.04,0.56,0.15,0.0,0.49,0
661,14.17,0.0,5.64,0.0,0.0,0.0,0.01,0.0,1.42,0.41,0.01,0.0,0.0,0.01,0.35,0.0,0.29,0.01,0.0,0.0,0
384,73.54,0.02,13.29,0.0,0.05,0.01,0.2,0.28,0.87,0.82,0.07,0.0,1.87,0.0,0.37,0.09,3.03,0.51,0.0,1.06,0
493,41.23,0.0,18.34,0.39,0.03,0.03,0.49,0.0,1.72,0.29,0.0,0.0,0.0,0.03,5.24,0.22,0.13,0.14,0.0,0.0,0
646,65.01,0.01,17.23,0.0,0.06,0.01,0.66,0.05,1.54,1.75,0.46,0.0,1.16,0.01,0.64,0.07,3.38,0.14,0.0,0.88,0
283,1676.0,977.36,665.4600000000003,139.22,117.08,107.69,86.19000000000003,102.97,73.87,89.40999999999998,103.18,81.65,78.92999999999998,76.4,70.04,51.35,57.56,48.27,27.86,31.34,1
226,1719.3000000000004,809.8599999999999,622.8,131.07,113.87,93.04,70.92999999999998,36.93,81.68,71.53,68.36,48.81,50.22,64.14,55.10000000000001,38.85,55.04,37.86,17.23,21.21,1
149,1704.04,1030.97,892.35,151.93,100.1,121.01000000000002,106.73,150.97000000000003,60.72,95.2,100.31,93.47,94.71,45.95,67.05,62.38,53.26,55.6,37.96,38.98,1
381,18.31,0.01,20.32,0.0,0.02,0.01,0.05,0.0,0.38,0.34,0.0,0.0,0.01,0.0,0.6,0.05,0.62,0.09,0.0,0.03,0
510,713.2,0.03,15.25,0.06,0.02,0.01,0.05,0.0,8.1,2.31,0.01,0.0,0.0,0.0,10.67,0.16,0.0,1.7,0.0,0.07,0
196,2150.39,921.21,889.8,130.03,102.52,97.03,102.15,83.17,81.17999999999998,78.22000000000001,81.89,123.22,103.34,59.71,60.34,68.59,64.72,37.51000000000001,30.95,35.01,1
375,28.35,0.02,23.71,0.0,0.06,0.12,0.37,0.0,0.09,0.51,0.0,0.1,0.0,0.01,2.36,0.13,0.57,0.14,0.0,0.0,0
699,211.7,0.0,21.1,0.0,0.04,0.16,0.58,0.0,22.99,2.71,0.0,0.08,0.01,0.07,1.92,0.24,0.45,0.4,0.02,0.0,0
281,1746.7900000000004,866.01,460.23,124.31,131.42999999999998,107.39,85.72,139.85000000000002,67.53999999999999,73.93,73.96,111.36,140.85000000000005,62.1,54.87000000000001,77.43,68.08,19.12,36.05,34.03,1
400,76.53,0.01,35.82,0.0,0.34,0.0,0.6,30.14,0.27,4.81,0.09,0.0,30.63,0.08,0.96,0.62,1.11,0.19,0.0,0.32,0
264,1527.9999999999998,840.14,697.0100000000001,141.34,139.46,95.21,68.76,19.48,140.78999999999996,46.5,97.96,116.75,79.53,260.77,59.49000000000001,94.53,39.44,48.55,47.40000000000001,36.14,1
242,1885.44,978.88,892.48,133.37,122.38,131.82,113.14,122.62,73.99000000000002,100.36,96.26,103.26,151.81,41.79999999999999,66.42,56.8,71.95,53.81,32.28,42.25,1
238,1585.6799999999996,889.4399999999998,854.6099999999999,141.38,143.13000000000005,132.97,95.41,124.65000000000002,70.26,95.7,93.59,77.23,61.9,86.77,74.09,51.31,50.88,52.34,31.33,39.31,1
100,1470.7099999999996,697.98,729.93,113.31,141.94000000000003,101.93,57.07999999999999,11.5,149.35,39.63,68.71,57.78,55.1,258.16,57.08,79.54,31.61,43.040000000000006,27.37,26.9,1
390,9.58,0.03,6.25,0.0,0.03,0.03,0.15,0.65,0.17,0.64,0.01,0.02,1.27,0.01,0.37,0.06,1.43,0.14,0.01,0.94,0
649,5.22,0.01,5.65,0.0,0.02,0.0,0.43,0.0,0.08,1.01,0.01,0.0,0.06,0.02,0.04,0.18,0.73,0.04,0.0,0.0,0
382,83.02,0.05,39.22,0.04,0.61,0.0,3.17,38.56,0.7,3.84,0.06,0.0,29.44,0.06,1.69,0.48,0.85,0.32,0.0,0.22,0
367,88.78,0.0,3.8,0.0,0.01,0.01,0.11,0.0,0.01,1.02,0.0,0.0,0.0,0.01,0.32,0.02,0.0,0.0,0.04,0.0,0
294,1656.2099999999996,960.27,439.7000000000001,127.22,101.77,82.45,106.05,233.39,47.62000000000001,61.03,72.45,113.55,40.28,53.12000000000001,63.1,64.05,49.81,38.89,44.38,16.5,1
663,249.2,0.0,10.38,0.0,0.05,0.05,0.18,0.0,6.82,2.85,0.0,0.0,0.0,0.0,0.76,0.34,1.11,0.08,0.0,0.0,0
137,1471.55,573.96,469.99,37.32,97.57,110.61,74.76,71.74,114.35,103.14,51.47,50.09,36.94,70.25,61.53,47.04,43.92,38.86,37.290000000000006,27.46,1
114,1565.9499999999996,663.98,533.5500000000002,87.38,85.98,34.22000000000001,55.97000000000001,9.74,122.27,43.91,59.55,6.29,31.73,154.91,37.76,46.33,25.26,17.4,13.82,10.97,1
507,78.35,0.0,14.68,0.0,0.06,0.0,0.09,0.02,2.59,1.77,0.57,0.0,0.44,0.0,0.4,0.22,3.77,0.04,0.0,0.61,0
443,126.1,0.01,4.69,0.0,0.0,0.0,0.04,0.0,0.12,1.41,0.0,0.06,0.0,0.02,0.49,0.02,0.08,0.0,0.0,0.01,0
363,14.69,0.0,5.81,0.0,0.0,0.0,0.08,0.0,3.66,0.71,0.01,0.0,0.02,0.0,0.51,0.0,0.15,0.0,0.0,0.56,0
570,257.0,0.03,12.95,0.0,0.03,0.08,0.06,0.0,8.38,1.84,0.0,0.0,0.0,0.0,0.74,0.21,0.39,0.27,0.0,0.0,0
429,119.8,0.04,10.95,0.0,0.11,0.0,0.77,0.0,0.26,1.86,0.0,0.0,0.0,0.0,2.68,0.3,0.29,0.11,0.0,0.11,0
207,1747.94,800.0699999999998,393.52,122.58,81.58,88.58000000000001,70.73,133.57000000000002,55.68,82.82999999999998,58.8,37.67,37.09,47.28,65.07,45.5,47.11,27.53,20.94,23.5,1
164,1507.15,840.65,935.4100000000003,100.9,136.83,79.9,86.7,32.48,71.37,63.290000000000006,69.42,57.19,75.24000000000002,75.61999999999998,58.32,67.84,40.0,41.77,28.5,17.96,1
106,1837.96,872.71,744.66,146.05,102.88,90.19,85.49999999999999,110.92,54.84,49.32,69.26,81.48,73.16,69.57000000000001,57.42,72.2,47.39,33.45,52.48,19.33,1
436,20.83,0.01,21.34,0.0,0.0,0.05,0.22,0.04,0.96,0.55,0.0,0.0,0.0,0.03,1.88,0.0,0.52,0.02,0.02,0.04,0
494,21.14,0.06,21.98,0.0,0.04,0.12,0.69,0.0,3.79,2.58,0.0,0.0,0.02,0.04,7.92,0.37,0.39,1.13,0.0,0.0,0
504,26.9,0.0,8.6,0.0,0.0,0.0,0.07,0.0,0.6,0.88,0.02,0.0,0.4,0.0,0.15,0.12,1.14,0.3,0.0,0.98,0
690,636.9,0.01,13.2,0.0,0.04,0.01,0.03,0.0,6.2,3.3,0.01,0.0,0.03,0.01,8.79,0.36,0.0,0.88,0.01,0.0,0
526,27.28,0.04,16.15,0.0,0.0,0.19,0.2,0.0,1.04,2.88,0.0,0.0,0.01,0.0,1.36,0.1,0.65,0.09,0.0,3.57,0
535,9.11,0.02,28.51,0.0,0.02,0.04,0.13,0.0,1.53,0.63,0.0,0.0,0.0,0.01,3.78,0.06,0.68,0.08,0.0,0.02,0
29,1744.86,768.28,596.8699999999999,112.91,100.61,98.79,56.32,28.51,109.76,71.84000000000002,68.87,31.71,64.63,118.53000000000002,57.28,39.3,50.44,34.2,14.37,17.47,1
169,1352.68,691.6899999999998,1007.12,122.25,175.66000000000003,123.83,64.91,14.48,108.2,88.39000000000001,78.11,22.2,36.97,92.11,79.64,52.69,53.82,63.65000000000001,18.61,21.26,1
206,1797.1600000000005,1065.69,612.24,130.27,97.49,154.93,99.3,228.34,58.78,103.63,78.25,129.2,49.95,22.82,58.96,55.6,64.71,53.6,30.28,59.23,1
345,112.5,0.0,10.87,0.0,0.07,0.04,0.45,0.0,0.25,1.39,0.0,0.07,0.03,0.0,1.93,0.49,0.28,0.02,0.04,0.77,0
460,9.19,0.0,36.66,0.0,0.0,0.05,0.02,0.0,0.23,0.38,0.0,0.0,0.0,0.02,1.26,0.0,0.59,0.04,0.0,0.01,0
621,29.84,0.0,22.7,0.0,0.05,0.45,1.07,0.0,4.08,1.17,0.01,0.05,0.0,0.02,2.51,0.06,0.37,0.29,0.0,0.07,0
51,1812.52,617.0899999999998,655.81,66.03,162.78,87.74,78.13000000000002,79.92999999999998,90.07,59.09,52.77,64.41,108.37,87.28,6.7,50.01000000000001,58.81,21.19,42.12,16.76,1
301,1471.3100000000004,879.14,540.47,49.49,109.79,95.92,106.31,59.15000000000001,72.96000000000002,67.38,84.76,78.16,85.22,78.09,49.31999999999999,62.95,58.09,36.16,44.03,21.05,1
393,12.24,0.0,6.72,0.0,0.01,0.01,0.04,0.74,0.73,1.06,0.11,0.0,1.22,0.0,0.35,0.06,3.41,0.05,0.0,1.49,0
256,1723.81,896.5600000000002,801.7899999999997,143.73000000000005,137.16,91.04,116.07999999999998,97.15,75.63,84.13000000000002,88.31,86.7,80.92999999999998,54.19,73.97,72.21,51.27,46.89,44.17,29.97,1
396,71.07,0.03,34.44,0.0,0.67,0.0,0.4,53.34,0.55,5.58,0.02,0.09,28.21,0.0,1.83,0.25,0.73,0.58,0.01,0.14,0
505,18.78,0.0,28.08,0.0,0.06,0.03,0.08,0.0,1.08,0.49,0.0,0.0,0.0,0.01,0.14,0.0,0.14,0.16,0.0,0.04,0
199,1579.08,924.94,589.56,122.61,119.18999999999996,124.84,86.33000000000001,79.63000000000002,84.75999999999998,96.22,85.11,60.66,41.01,55.05,63.60000000000001,55.5,64.18,39.1,23.56,35.22,1
618,43.47,0.0,20.3,0.05,0.0,1.71,3.43,0.0,4.88,3.88,0.0,0.0,0.0,0.03,1.78,0.49,0.92,1.06,0.0,0.08,0
512,84.16,0.0,17.67,0.0,0.1,0.0,0.03,0.0,1.67,1.38,0.65,0.0,0.74,0.0,0.83,0.2,3.19,0.03,0.0,0.8,0
413,9.2,0.0,5.61,0.03,0.04,0.0,1.16,0.0,0.69,1.89,0.02,0.0,0.0,0.01,0.61,0.12,0.3,0.03,0.0,0.0,0
334,2.84,0.01,1.01,0.0,0.0,0.0,0.04,0.0,1.13,0.26,0.0,0.0,0.01,0.0,0.11,0.0,0.13,0.01,0.0,0.12,0
127,998.2,790.59,698.9400000000003,83.22999999999998,131.7,80.91,74.89,127.37,57.96,42.6,39.35,106.29,110.02,43.56000000000001,56.56999999999999,72.08,76.73,37.66,18.46,29.72,1
629,12.2,0.08,27.37,0.0,0.0,0.0,0.24,0.0,0.15,1.0,0.04,0.0,0.0,0.01,2.49,0.17,0.74,0.47,0.0,0.0,0
424,14.52,0.0,19.54,0.0,0.0,0.1,0.07,0.04,0.95,3.24,0.07,0.0,0.06,0.0,1.24,0.14,0.56,0.04,0.1,4.65,0
651,39.21,0.0,17.81,0.0,0.11,0.37,0.59,0.0,0.32,0.44,0.0,0.0,0.0,0.01,0.96,0.15,0.43,0.15,0.0,0.01,0
327,1638.83,1023.11,896.5899999999998,143.6,111.40999999999998,121.28,113.35,182.83,46.22,80.86,105.13,112.16,108.91,39.26999999999999,66.78,63.77,56.4,49.59,48.65000000000001,48.69,1
655,42.79,0.04,18.09,0.24,0.0,0.06,0.41,0.0,2.29,0.33,0.0,0.0,0.05,0.0,2.65,0.15,0.0,0.0,0.02,0.0,0
609,13.47,0.0,8.25,0.0,0.0,0.01,0.09,0.03,0.27,0.64,0.01,0.0,0.1,0.0,0.49,0.09,0.3,0.02,0.0,1.71,0
113,1277.34,704.59,816.62,103.14,116.61,92.58999999999996,89.82,92.06,33.36,59.91,76.71,61.65,64.58,87.15,65.03999999999999,59.7,45.26,37.56999999999999,37.13,16.39,1
632,29.3,0.02,21.75,0.0,0.0,0.12,0.17,0.0,1.39,0.4,0.02,0.0,0.0,0.02,0.45,0.36,0.07,0.07,0.0,0.0,0
87,1381.85,668.48,458.80999999999983,53.58,102.66,92.23,98.54999999999998,196.86,29.57,69.32,45.37,78.25,181.29,64.6,1.7400000000000002,57.14,66.84,17.28,128.72,22.49,1
700,14.53,0.02,17.35,0.0,0.05,0.05,0.06,0.0,0.84,0.98,0.0,0.0,0.0,0.03,1.5,0.08,0.65,0.14,0.08,3.54,0
679,55.65,0.0,14.83,0.0,0.05,0.01,0.05,0.0,0.52,2.1,0.57,0.0,0.96,0.02,0.65,0.2,3.04,0.14,0.0,0.64,0
221,1624.05,1008.2,729.6400000000003,118.79,116.11,95.38999999999996,128.36,132.75000000000003,67.31,78.11000000000001,84.14,97.32,139.93,66.73,60.65,69.85,70.15,45.27,69.99,37.06,1
249,1535.25,806.49,529.5200000000002,104.11,120.8,95.95,77.92999999999998,76.43999999999998,78.53,69.25,60.81,65.41,36.6,33.69,57.19,49.48,47.11,35.07,18.03,26.01,1
660,5.68,0.03,18.21,0.0,0.01,0.04,0.17,0.0,0.14,0.85,0.0,0.0,0.0,0.0,1.78,0.07,2.03,0.28,0.0,0.0,0
337,28.93,0.01,12.49,0.0,0.04,0.14,0.09,0.0,0.83,1.85,0.02,0.0,0.01,0.03,1.48,0.29,1.1,0.02,0.0,1.92,0
343,177.6,0.0,16.3,0.0,0.04,0.08,0.03,0.03,4.02,3.34,0.02,0.0,0.05,0.04,1.69,0.3,0.53,0.41,0.0,0.0,0
463,34.6,0.01,10.11,0.0,0.0,0.0,1.5,0.0,8.2,1.98,0.0,0.0,0.0,0.02,1.28,0.58,18.49,0.11,0.0,0.01,0
312,1576.78,803.23,713.67,143.43,128.48999999999998,116.07,70.69999999999997,14.09,154.55,69.03,97.4,67.5,63.01,214.26,63.21000000000001,62.12000000000001,43.79,40.58000000000001,42.91,39.8,1
695,159.0,0.0,8.54,0.0,0.12,0.02,0.28,0.0,5.57,2.85,0.0,0.0,0.02,0.0,0.65,0.1,0.1,0.03,0.0,0.0,0
453,28.46,0.0,10.71,0.0,0.04,0.01,0.21,0.0,0.14,0.44,0.0,0.0,0.0,0.01,0.7,0.07,0.09,0.06,0.0,0.0,0
125,1453.2900000000004,740.16,611.6800000000002,117.62,122.42999999999998,80.88000000000002,66.99000000000001,23.47,135.70999999999998,40.06,93.21,97.55,69.24,256.96000000000004,65.86,94.32,39.83,35.04,39.95,28.07,1
54,1731.4799999999998,644.31,685.0799999999998,157.01999999999995,182.51,96.31999999999998,79.63,52.8,98.57,71.59,60.46,57.57,49.0,92.17,51.97000000000001,33.52,93.43,25.12,25.4,19.79,1
179,1791.45,857.56,686.73,158.01,130.79,106.43,84.44,99.87,81.18,88.47999999999998,70.83,54.66,61.79,56.66,56.51,43.98,73.05,0.2,22.66,33.03,1
6,1823.47,788.49,871.4100000000002,87.53,88.23,94.05,66.55,13.63,123.18,83.56,62.68,30.43,50.4,68.36999999999999,45.36,44.77,31.77,30.04,14.37,14.18,1
354,31.43,0.0,8.51,0.01,0.0,0.01,0.64,0.02,0.66,2.05,0.0,0.0,0.0,0.0,0.52,0.19,0.05,0.0,0.0,0.0,0
217,1678.91,1037.83,1032.31,178.57,146.03000000000003,106.63,110.99,105.63,69.23000000000002,78.85000000000002,102.08,95.45,101.84,67.87,70.58,68.32000000000001,70.23,42.42,58.49,36.54,1
514,8.99,0.0,11.0,0.02,0.0,0.0,0.64,0.0,0.4,0.81,0.02,0.0,0.0,0.04,1.21,0.29,0.54,0.11,0.0,0.0,0
31,1547.7299999999998,727.9599999999998,507.63000000000005,131.99,108.72,149.99,74.83000000000001,97.57,76.58000000000001,84.61,84.63,50.17,33.03,44.81,66.08,43.03,51.7,44.39,15.72,50.69,1
372,28.06,0.03,23.83,0.0,0.01,0.21,0.4,0.05,1.4,1.0,0.0,0.0,0.0,0.01,1.27,0.28,0.88,0.01,0.0,0.0,0
567,21.95,0.0,7.34,0.0,0.0,0.01,0.12,0.1,0.52,0.87,0.06,0.0,1.43,0.0,0.33,0.07,1.68,0.05,0.0,0.69,0
180,1633.9,761.3299999999998,634.1099999999999,77.2,171.27,162.57,69.39,51.19000000000001,106.36,118.94,63.16,24.64,26.08,42.24,51.92,37.22,61.75,49.12,13.44,29.46,1
245,1507.91,729.75,624.04,117.26,114.7,117.45,55.54,12.749999999999998,145.65,54.25,64.6,69.13,54.04,185.04,49.27,65.4,39.29,47.42999999999999,27.97,35.84,1
236,2083.25,850.1700000000002,739.02,127.69,122.65999999999998,109.11,102.92,55.93,107.26999999999998,84.9,76.43,88.89,95.55,73.69,63.77,66.73,76.6,35.76000000000001,27.87,32.9,1
626,3.22,0.04,21.9,0.0,0.04,0.09,0.28,0.0,0.08,0.64,0.0,0.0,0.0,0.0,2.25,0.07,9.1,0.37,0.0,0.0,0
416,60.46,0.0,17.18,0.0,0.0,0.26,0.71,0.05,7.57,0.75,0.01,0.0,0.02,0.03,1.08,0.3,2.05,0.06,0.0,0.03,0
551,15.69,0.1,10.09,0.0,0.28,0.0,2.04,0.12,13.64,1.88,0.12,0.0,0.37,0.02,0.94,0.5,0.04,0.09,0.0,0.29,0
358,11.63,0.0,6.77,0.0,0.06,0.02,0.0,0.04,0.42,0.5,0.04,0.1,0.38,0.01,0.06,0.04,1.19,0.03,0.0,0.77,0
120,1705.3899999999994,942.57,788.44,110.03,147.69,137.33,87.24999999999999,102.3,65.82,96.7,95.87,53.77,53.7,63.10999999999999,72.64,51.38,64.2,38.89,39.84,32.49,1
697,148.9,0.06,10.55,0.04,0.0,0.0,0.31,0.0,3.59,3.25,0.03,0.0,0.02,0.03,1.06,0.21,0.08,0.02,0.0,0.0,0
653,207.2,0.02,22.17,0.19,0.0,12.83,0.46,0.0,8.78,0.51,0.0,0.0,0.02,0.0,1.32,0.89,0.05,0.02,0.0,0.48,0
158,1824.56,1061.93,800.6,146.63,124.82,129.07000000000002,102.01,170.80999999999997,66.35999999999999,86.35,78.64,113.92,77.35,36.74,65.64,55.68,69.84,40.43,42.43,25.71,1
602,11.78,0.02,27.94,0.0,0.02,0.06,0.08,0.0,1.44,0.35,0.02,0.0,0.02,0.03,2.98,0.11,1.99,0.14,0.0,0.02,0
566,79.48,0.04,17.41,0.0,0.07,0.01,0.11,0.15,1.34,2.88,0.59,0.0,1.37,0.04,0.86,0.45,3.86,0.09,0.0,0.49,0
442,26.56,0.02,9.22,0.0,0.04,0.0,0.11,0.03,0.28,1.06,0.27,0.0,0.63,0.02,2.17,0.04,2.49,0.03,0.01,1.95,0
240,1639.1,675.04,441.41,115.75,145.35000000000005,87.49000000000002,64.72,76.01,84.00999999999998,68.25,53.06,86.71,97.74,48.09,40.48,48.95,54.84,21.54,22.74,18.74,1
18,1654.91,930.18,709.6999999999998,165.12,113.3,139.70000000000002,108.94,161.34,63.35000000000001,92.88,97.66,85.87,94.77,31.9,70.82,56.58,55.25,39.290000000000006,37.8,48.73,1
407,48.88,0.34,22.31,0.0,0.56,0.0,1.31,11.88,0.63,4.19,0.0,0.0,17.06,0.04,0.46,0.86,0.21,0.2,0.0,0.07,0
310,1713.3599999999994,980.83,712.43,142.76,114.82,138.35,86.38999999999999,99.05,85.94,110.83,92.11,76.9,49.58,66.81,64.14,57.2,56.75,40.89000000000001,22.45,35.75,1
595,117.2,11.83,15.97,5.0,0.32,0.94,9.18,0.53,1.3,40.65,4.04,0.0,0.56,0.19,3.64,1.17,5.65,4.57,0.58,0.06,0
329,1728.2900000000004,849.24,1053.4199999999996,179.44,179.76999999999995,101.8,98.64,47.90000000000001,117.58,82.27,114.14,41.52,52.05,101.85,85.93,48.04,83.56,39.57,48.3,22.01,1
224,1651.57,1025.31,627.52,131.66,102.67,148.58,114.3,195.2,54.38,87.71,88.92,126.14,137.76,36.91,73.5,55.89,61.96,51.64,37.16,57.59,1
186,1533.37,756.1099999999999,604.94,133.65,140.25,110.25,84.42999999999998,53.53999999999999,83.00999999999998,85.62,74.75,56.69,65.64,54.22000000000001,66.65,47.93,67.39,29.43,24.99,27.07,1
241,1667.74,748.39,624.41,95.41,83.2,161.62999999999997,85.06,161.76000000000005,54.37000000000001,102.73000000000002,92.49,41.27,51.99,41.7,63.5,39.14,49.5,36.27,26.11,44.42,1
596,12.36,0.0,32.77,0.0,0.06,0.03,0.14,0.0,1.66,0.38,0.02,0.0,0.0,0.03,0.5,0.17,0.14,0.25,0.0,0.06,0
104,1464.66,927.07,808.9200000000002,131.56,123.36,114.16,88.94,129.35,67.68,58.45,56.58,123.29,156.67,48.09,60.25,67.75,65.73,44.11,22.09,45.76,1
652,182.1,0.02,10.99,0.0,0.1,0.05,0.47,0.06,2.89,3.87,0.0,0.0,0.01,0.0,0.63,0.43,0.14,0.15,0.0,0.0,0
561,25.69,0.0,21.97,0.0,0.03,0.07,0.54,0.0,1.76,0.91,0.0,0.0,0.0,0.02,0.76,0.46,0.64,0.11,0.0,0.02,0
42,1333.62,637.11,917.69,146.54000000000005,112.14,100.26999999999998,70.71000000000002,54.73,87.98,50.19,66.08,62.24,40.42,153.14,59.68000000000001,72.97999999999998,52.49,34.35,47.87000000000001,22.61,1
464,57.33,0.01,7.96,0.02,0.1,0.07,0.09,0.0,1.9,0.89,0.03,0.0,0.75,0.01,0.52,0.19,6.26,0.26,0.0,2.29,0
73,1905.81,640.39,749.72,156.47,137.19,68.57000000000001,98.7,24.8,149.31,69.48,70.48,27.73,38.790000000000006,149.86,65.65,65.85,43.43,0.52,43.42,17.02,1
128,1611.57,719.8399999999998,305.1,72.9,97.64,150.57,87.0,76.96,110.41,95.17,86.56,32.61,28.06,81.05000000000003,63.71000000000001,43.39,52.18,48.68,12.77,51.37,1
520,29.45,0.05,40.99,0.0,0.0,0.51,0.39,0.0,3.93,3.36,0.02,0.0,0.0,0.08,0.76,0.35,8.21,0.04,0.0,0.0,0
541,16.12,0.02,15.24,0.0,0.06,0.06,0.05,0.0,0.77,1.35,0.01,0.0,0.0,0.0,1.01,0.02,0.47,0.0,0.0,0.73,0
22,1826.53,932.58,645.25,129.93,122.98,119.32,94.11,116.92000000000002,70.29,92.75,78.78,88.68,49.21,61.15,59.23,60.92,60.77,47.65000000000001,36.83000000000001,31.47,1
538,20.96,0.0,8.34,0.0,0.0,0.01,0.16,2.13,0.3,0.7,0.09,0.0,0.61,0.03,0.58,0.04,2.38,0.04,0.0,1.18,0
320,1511.4699999999998,729.69,566.78,50.58,122.06,120.71,70.49,54.75,94.89,102.51,78.22,35.07,28.99,49.49,64.17,36.6,69.64,37.84,11.91,24.55,1
133,1597.0400000000004,768.56,743.6500000000002,139.49,165.93,112.18000000000002,73.05,73.21,82.74000000000002,76.83,68.47,72.21,66.06,48.66,52.16,43.72,59.99,43.37000000000001,23.96,19.46,1
138,1690.57,889.75,846.9300000000003,122.84,116.0,101.27,95.48,113.43,55.23,61.19000000000001,86.8,99.21,70.82000000000002,71.97,71.3,63.38,61.2,39.42,65.64,31.38,1
592,24.78,0.02,25.37,0.03,0.24,0.09,0.22,0.0,7.22,0.23,0.0,0.0,0.0,0.01,0.58,0.2,0.34,0.31,0.0,0.57,0
647,13.77,0.0,3.88,0.0,0.03,0.03,0.05,0.04,1.98,0.34,0.03,0.0,0.97,0.0,0.19,0.02,1.01,0.07,0.0,0.42,0
445,7.97,0.0,3.86,0.0,0.0,0.0,0.92,0.0,0.56,1.43,0.0,0.0,0.01,0.0,0.24,0.23,0.15,0.0,0.0,0.0,0
403,51.14,0.01,9.96,0.0,0.03,0.22,0.03,0.06,0.53,1.1,0.02,0.0,0.0,0.0,1.14,0.06,0.11,0.05,0.0,0.21,0
11,1559.82,908.83,568.58,121.22,82.29000000000002,94.19,101.91,230.26,21.46,46.3,69.24,151.88,93.89,68.67,60.23,62.8,44.84,20.18,32.46,36.69,1
197,1448.6,875.75,598.7799999999999,110.51,121.35,117.58000000000004,89.32,104.85,75.24000000000002,93.19,84.32,74.02,54.36999999999999,39.93,73.57,53.99,42.52,58.42,16.81,39.69,1
627,99.6,0.08,23.47,0.0,0.07,0.01,0.31,0.0,8.56,5.19,0.0,0.11,0.04,0.08,1.34,0.58,1.74,0.18,0.0,0.08,0
497,35.31,0.01,9.14,0.0,0.03,0.0,0.11,0.0,2.31,0.9,0.0,0.0,0.0,0.01,0.28,0.02,0.33,0.0,0.0,0.04,0
274,1543.7199999999998,838.7800000000002,778.7900000000003,103.9,89.79,138.57,98.52,182.65000000000003,33.02,82.96000000000002,95.07,74.33,87.44999999999997,55.35,62.84,64.55,53.78,43.61000000000001,46.1,29.83,1
232,1357.84,598.87,600.1700000000002,80.08,167.9,84.11999999999998,70.94999999999997,33.57,87.27000000000002,57.4,36.87,40.32,17.07,89.99000000000002,59.64,54.92999999999999,35.56,39.42,16.93,14.31,1
275,1671.1,831.0600000000002,762.9300000000002,101.47,124.79999999999998,87.22999999999998,105.54,46.13,85.1,60.62,73.2,80.37,133.75,66.8,70.98,66.57,65.53,37.48,47.59,21.97,1
458,16.28,0.06,25.45,0.0,0.08,0.25,2.74,0.0,6.95,3.96,0.0,0.0,0.06,0.11,4.36,0.1,0.93,0.8,0.02,0.0,0
513,688.7,0.01,14.3,0.0,0.0,0.07,0.03,0.0,17.17,1.53,0.0,0.0,0.01,0.01,9.04,0.15,0.02,0.35,0.04,0.17,0
33,1553.8000000000004,1062.93,597.91,128.81,106.92,134.34,117.22,196.11999999999995,47.73,104.14,98.01,109.67,84.97,22.96,66.45,53.91,52.39,59.43,23.33,64.2,1
490,18.52,0.01,19.36,0.01,0.02,0.15,0.11,0.0,0.26,2.37,0.01,0.0,0.0,0.03,1.26,0.06,0.34,0.08,0.0,4.59,0
611,195.1,0.02,13.15,0.0,0.03,0.03,0.2,0.0,8.18,5.45,0.0,0.0,0.05,0.05,0.99,0.12,0.34,0.24,0.0,0.01,0
635,60.86,0.03,12.36,0.36,0.2,0.0,0.18,0.0,2.6,2.09,0.0,0.0,0.0,0.0,0.82,0.22,0.05,0.12,0.0,0.01,0
685,55.89,0.04,5.82,0.0,0.0,0.33,0.21,0.0,1.22,8.13,0.0,0.0,0.0,0.0,0.53,0.76,0.74,0.02,0.0,0.5,0
2,1560.6699999999996,582.86,324.28,19.19,149.76000000000005,111.52,59.89,71.03000000000002,94.98,125.4,51.61,48.33,47.42,50.72,46.75,45.55,63.13,14.0,8.18,18.77,1
435,7.54,0.01,24.84,0.0,0.02,0.24,0.21,0.0,0.14,1.29,0.0,0.0,0.01,0.0,4.72,0.16,11.38,0.89,0.05,0.0,0
12,1749.53,801.94,637.19,94.01,125.9,115.29,71.46000000000002,37.3,89.68,96.59,58.75,37.02,47.17,54.23,52.79,34.53,49.73,39.38,18.94,23.14,1
342,11.27,0.01,5.47,0.01,0.01,0.01,0.21,0.01,1.48,0.74,0.01,0.0,0.01,0.0,0.26,0.06,0.65,0.06,0.23,0.01,0
288,852.75,571.24,459.19000000000005,67.67999999999999,128.13000000000002,59.09,41.71,82.38000000000002,53.33,35.85,21.26,47.61,21.05,36.040000000000006,41.03,57.79,27.39,16.75,12.04,16.45,1
