,EEF1A1,NPM1,PTMA,TMSB4X,HNRNPA1,TPT1,PPIA,SCGB3A2,PABPC1,GNB2L1,HSP90AB1,NACA,TUBA1B,HMGA1,NCL,HNRNPA2B1,SET,GABRP,NAP1L1,HNRNPC
294,18972.650000000005,4945.1900000000005,3954.27,4750.0199999999995,3030.56,3923.6599999999994,2612.06,884.4899999999999,2212.31,2677.6099999999997,1645.59,2020.4999999999998,1966.56,1656.2099999999998,1062.5700000000002,1097.4999999999998,1183.13,456.12999999999994,1322.8600000000001,1396.8899999999999
295,10728.52,4366.879999999999,3282.3299999999995,3920.27,2778.730000000001,2946.24,3074.4700000000003,418.0,1591.0400000000004,2191.7300000000005,2258.83,1749.66,2033.18,1783.4000000000003,1278.1899999999998,1388.3000000000002,993.5199999999999,300.17,972.8700000000001,1350.5599999999997
296,13652.95,5840.839999999999,4994.570000000001,3466.2300000000005,3719.7800000000007,3026.78,3487.1699999999996,3781.68,2762.0400000000004,2617.7799999999997,2386.34,2170.8300000000004,2029.0799999999997,2058.9799999999996,1983.68,1769.81,1790.1,1861.1699999999998,1436.42,1363.4999999999998
297,12076.29,5601.42,4818.07,6719.159999999999,3182.2700000000004,3081.41,2829.64,4015.29,2030.0899999999997,2015.9700000000003,1874.21,1768.9999999999995,1431.89,1389.0700000000002,1759.3899999999999,1555.14,1223.34,2070.9500000000003,1136.0699999999997,1094.09
298,13852.849999999997,4935.719999999999,4120.709999999999,4577.57,3566.18,3121.7299999999996,2802.3100000000004,1468.1899999999998,2569.3400000000006,2264.13,2094.04,1843.85,2015.6100000000001,1916.22,1611.5,1428.76,1531.2299999999998,821.1800000000001,1356.5000000000005,1087.71
299,10485.090000000002,5023.469999999999,3949.58,6513.430000000001,3178.11,2693.8099999999995,3103.2800000000007,2936.26,2856.2500000000005,2451.6100000000006,2287.65,1893.7499999999998,2126.5600000000004,1920.69,1907.51,1545.96,1473.94,1196.8799999999999,1291.67,1223.4399999999998
300,15490.57,5118.3099999999995,4962.54,4711.759999999999,3242.36,3390.7099999999996,2900.55,2267.8900000000003,2266.2,2524.2999999999993,1994.5099999999998,1915.1,1824.2900000000002,1679.1399999999999,1360.7299999999998,1427.29,1063.6499999999999,1309.9199999999998,1187.67,1330.33
301,16303.380000000001,5621.790000000001,4294.859999999999,4047.3999999999996,3646.810000000001,3504.7299999999996,3084.54,3696.2400000000002,2535.24,2294.0800000000004,2090.53,1708.08,1561.6100000000001,1471.3100000000002,1459.9099999999996,1549.14,1183.8000000000002,1944.96,1482.1900000000005,1161.6500000000003
302,11434.619999999999,4981.3099999999995,3349.93,2374.5,3307.65,2686.77,2935.9900000000002,2286.7000000000003,3140.6400000000003,2301.76,2295.0899999999997,1765.2,2036.8700000000001,2053.96,2012.7499999999998,1755.8999999999999,1681.11,1063.01,1439.7399999999996,1314.9300000000003
303,13954.89,6016.110000000001,4395.5599999999995,3291.8100000000004,3964.3099999999995,3077.6499999999996,2976.33,1546.1299999999999,2255.0400000000004,2240.3900000000003,2002.0900000000001,1898.7,1848.8500000000001,1599.74,1595.66,1881.13,1375.12,943.5400000000001,1389.46,1431.7800000000002
304,15469.59,4961.94,5596.38,4335.139999999999,3701.6900000000005,3166.9399999999996,2666.4800000000005,2958.5599999999995,2391.65,2390.3699999999994,1978.66,2218.5399999999995,1757.2600000000002,1594.1899999999998,1655.9799999999998,1676.3600000000001,1592.29,1345.43,1508.4600000000003,1291.2
305,11218.57,4600.6900000000005,3380.93,2811.22,2812.7299999999996,2799.97,3229.4699999999993,2666.5899999999997,2207.93,2640.9599999999996,2163.23,1571.1100000000004,2127.08,2050.29,1597.04,1484.22,1049.97,1461.21,871.8900000000001,1449.7900000000002
306,12612.500000000002,4166.09,3396.0400000000004,2648.2900000000004,3027.390000000001,2622.8799999999997,2787.4500000000003,1274.36,2071.7899999999995,2533.7400000000007,2175.1600000000003,1550.1200000000001,1995.16,2138.67,1629.2899999999997,1413.4199999999998,1049.23,760.96,938.03,1456.94
307,15309.4,5956.04,5774.4,5064.799999999999,3392.1000000000004,3070.83,2766.79,2914.41,2527.2299999999996,2311.6400000000003,2326.94,2350.88,1621.82,1738.44,1967.7000000000003,1604.19,1738.24,1313.3,1372.3499999999997,1336.5900000000001
308,13184.26,5117.08,5016.469999999999,4248.179999999999,3631.5299999999997,3230.5,2897.69,3044.1000000000004,2200.88,2350.129999999999,1833.8799999999999,2044.25,1804.02,1588.8500000000001,1619.2599999999998,1825.1499999999999,1625.82,1180.9199999999998,1445.01,1240.4800000000005
309,12426.500000000002,5867.589999999999,5193.02,3827.35,3550.4699999999993,2835.51,3193.9,2679.3599999999997,2438.82,2334.76,2185.67,2025.86,1869.66,1778.48,1938.0400000000002,1883.0800000000002,1790.4399999999998,1376.1,1350.7999999999997,1340.48
310,14134.379999999997,5175.640000000001,4512.5199999999995,4451.13,3465.620000000001,3171.8799999999997,2653.5,2301.1700000000005,2630.7800000000007,2363.1000000000004,2097.56,1756.73,1832.1299999999999,1713.3599999999997,1608.18,1518.61,1501.06,1110.8999999999999,1360.5800000000004,1292.5400000000002
311,13371.35,4997.379999999999,5133.259999999999,3179.35,2895.53,2689.1000000000004,2547.6000000000004,5787.28,2517.66,1935.6299999999992,1743.68,1845.8700000000003,1267.08,1652.9899999999998,1618.7,1411.7200000000003,1488.01,2363.98,1467.7800000000002,1084.1900000000003
312,11020.300000000001,5028.949999999999,4692.430000000001,5184.98,2912.95,2599.3799999999997,3099.36,11663.39,2600.67,2086.34,2059.0099999999998,1643.2699999999998,1913.1600000000003,1576.78,1845.4399999999998,1695.7099999999998,1549.1799999999998,4335.079999999999,1210.5300000000002,1223.2200000000003
313,12769.52,4959.12,4591.750000000001,3021.5499999999997,3360.85,3098.8300000000004,2611.96,1499.1799999999998,2639.75,2089.3199999999997,1876.23,1876.2200000000003,1765.4899999999998,1738.3199999999997,1519.19,1438.11,1360.4399999999998,728.5400000000001,1426.2800000000002,1026.28
314,13808.99,2889.34,2842.19,3344.7599999999998,2848.36,3088.77,2154.5099999999998,254.34,1552.7100000000003,2441.26,1707.07,1799.6999999999998,1768.63,1509.93,935.59,1068.8700000000001,835.7599999999999,185.39000000000001,1009.5299999999997,1092.94
315,13024.45,3803.5799999999995,4824.44,4781.71,3362.04,3154.7,2476.1899999999996,4030.6499999999996,2318.1,2363.9899999999993,1758.8200000000002,2069.9100000000003,1648.1499999999996,1400.9499999999998,1355.9900000000002,1476.93,1446.5099999999998,1689.08,1360.29,1127.1200000000001
316,11033.66,4647.460000000001,3380.150000000001,5240.06,2804.7599999999998,2962.7099999999996,3413.67,1019.25,1725.68,2302.47,1893.87,1818.5600000000004,2246.8700000000003,1575.11,1338.3899999999999,1594.25,1012.8,693.42,1042.33,1507.9100000000003
317,13622.85,5065.910000000001,3453.6600000000003,4239.75,3489.6999999999994,3514.5099999999998,3294.25,752.97,2399.5299999999997,2554.0800000000004,1679.1499999999999,1947.5300000000007,2102.7000000000003,1778.53,1651.5100000000002,1558.31,1447.3899999999999,368.99,1201.3300000000002,1310.5899999999997
318,16769.27,4581.17,7146.549999999999,12337.4,3423.8800000000006,3114.7700000000004,2249.23,3798.9399999999996,2532.5900000000006,2742.6999999999994,2122.19,2305.08,1551.78,1891.63,1373.6499999999999,1306.4599999999998,1644.94,1834.5099999999998,1429.8100000000002,1206.53
319,14235.130000000001,4296.999999999998,3772.080000000001,6824.44,2823.3300000000004,3014.81,2803.71,2744.2099999999996,1978.0999999999997,2759.7400000000007,1860.5700000000002,1928.0299999999997,1951.8000000000002,1616.27,958.42,1070.27,772.66,1318.3999999999999,996.5999999999998,1235.4199999999998
320,13915.560000000001,5832.97,5401.52,4469.34,3356.29,3305.27,2956.61,592.9300000000001,2087.2499999999995,2061.4500000000003,1941.6200000000001,1927.99,1802.1299999999999,1511.4699999999998,1493.55,1751.2399999999998,1267.0499999999997,452.1599999999999,1353.0300000000004,1477.59
321,13080.439999999999,4661.33,4350.35,3624.3799999999997,3422.89,2831.02,2956.0599999999995,1424.35,2155.41,2425.2099999999996,2322.8199999999997,1846.7700000000002,2030.1200000000003,2003.04,1526.7399999999998,1635.6200000000001,1231.96,936.0000000000001,1060.2900000000002,1259.8099999999997
322,13309.76,3700.86,3584.89,3590.85,3099.38,2941.9900000000002,3125.13,1751.72,1881.53,2507.84,1997.8200000000002,1615.4599999999998,2140.15,1824.0399999999997,1297.2199999999998,1448.26,1038.33,1105.06,1021.04,1342.26
323,21531.67,6037.29,3133.6800000000003,9174.839999999998,2115.06,5497.889999999999,4633.889999999999,800.2700000000001,1691.4299999999996,2792.2500000000005,1397.48,1903.01,2036.24,1209.64,685.68,539.4599999999999,738.0499999999998,359.76,1186.9700000000003,1597.95
324,14665.64,5870.209999999999,4846.580000000001,3633.74,3149.51,3559.2999999999997,3448.7599999999998,2094.3299999999995,1958.44,2246.14,1934.5499999999997,1781.64,1658.5100000000002,1460.8999999999999,1406.3299999999997,1543.0300000000002,1156.02,1248.6499999999999,1240.8500000000001,1331.7799999999997
325,14790.050000000001,4209.34,5478.009999999999,9573.410000000002,2864.9500000000007,2606.57,2442.09,2681.0800000000004,2070.06,2496.44,2099.7000000000003,1798.2899999999997,1725.73,2124.0899999999997,1160.38,1175.8999999999996,981.3300000000002,1621.58,944.33,1344.0199999999995
326,15296.120000000003,4106.64,5220.799999999999,4652.97,2997.7000000000007,3240.0100000000007,2673.84,1457.2000000000003,1926.8900000000003,2558.96,2023.16,1846.18,1743.9699999999998,1828.46,1089.28,1232.37,973.2399999999998,876.6199999999999,1042.9400000000003,1353.7800000000002
327,13748.289999999999,5443.349999999999,5410.4800000000005,4339.120000000001,3574.8800000000006,3167.2699999999995,2560.4399999999996,4332.29,2556.3900000000003,2226.0099999999998,1861.9499999999998,2193.500000000001,1685.38,1638.83,1523.5,1729.0800000000002,1621.34,1763.91,1515.4099999999999,1297.2500000000002
328,12641.980000000001,4549.110000000001,3797.0900000000006,3346.9800000000005,3294.72,2858.3400000000006,3132.24,1100.02,2088.9700000000003,2553.37,2358.9100000000003,1808.94,2286.6700000000005,2100.75,1535.21,1530.3,1135.87,751.17,1031.3300000000004,1510.1399999999999
329,13468.880000000001,5825.83,4748.49,3287.83,3342.65,3024.1,3011.48,5412.32,2684.11,2337.9600000000005,2051.05,1934.14,1567.7,1728.2900000000002,2017.0299999999997,1908.1399999999999,1786.61,2477.2100000000005,1375.78,1264.97
